incident_i,engine_area_c,exposure_c,incident_type_c,property_use_c,detector_c,structure_stat_c,cinjury_c,cfatal_c,finjury_c,ffatal_c,call_month_c,call_day_c,call_hour_c,dispatch_n,arrival_n,clear_n
17317,51,0,700,1,0,0,0,0,0,0,11,11,21,88,539,1328
17318,55,0,745,2,0,0,0,0,0,0,11,11,21,107,416,547
17319,29,0,130,48,0,0,0,0,0,0,11,12,0,58,261,1085
17320,33,0,700,3,0,0,0,0,0,0,11,12,0,114,339,517
17321,52,0,111,43,0,4,0,0,0,0,11,12,1,131,455,2656
17322,42,0,700,1,0,0,0,0,0,0,11,12,2,71,555,867
17323,55,0,111,1,0,2,0,0,0,0,11,12,2,73,246,6158
17324,57,0,111,1,0,2,0,0,0,0,11,12,4,50,420,4199
17325,27,0,710,7,0,0,0,0,0,0,11,12,4,104,358,561
17326,51,0,151,14,0,0,0,0,0,0,11,12,5,121,583,1132
17327,55,0,111,1,0,4,0,0,0,0,11,12,7,138,478,3640
17328,52,0,700,6,0,0,0,0,0,0,11,12,7,121,388,598
17329,53,0,445,1,0,0,0,0,0,0,11,12,8,145,820,1223
17330,58,0,445,31,0,0,0,0,0,0,11,12,8,126,442,706
17331,60,0,444,1,0,0,0,0,0,0,11,12,8,117,561,3649
17332,51,0,445,17,0,0,0,0,0,0,11,12,8,123,503,914
17333,9,0,745,0,0,0,0,0,0,0,11,12,9,112,520,604
17334,57,0,100,1,0,0,0,0,0,0,11,12,9,98,452,1773
17335,44,0,745,1,0,0,0,0,0,0,11,12,9,142,529,873
17336,56,0,444,51,0,0,0,0,0,0,11,12,9,98,485,12971
17337,32,0,445,7,0,0,0,0,0,0,11,12,9,175,479,674
17338,27,0,444,1,0,0,0,0,0,0,11,12,9,129,503,1474
17339,27,0,444,1,0,0,0,0,0,0,11,12,9,275,1240,8119
17340,33,0,444,1,0,0,0,0,0,0,11,12,9,78,667,2651
17341,30,0,700,1,0,0,0,0,0,0,11,12,10,207,652,1055
17342,55,0,111,1,0,2,0,0,0,0,11,12,10,145,431,665
17343,39,0,444,7,0,0,0,0,0,0,11,12,10,207,746,1066
17344,42,0,444,0,0,0,0,0,0,0,11,12,10,233,1134,1351
17345,30,0,600,1,0,0,0,0,0,0,11,12,10,294,862,8575
17346,33,0,150,1,0,0,0,0,0,0,11,12,10,190,481,747
17347,51,0,700,1,0,0,0,0,0,0,11,12,10,191,835,929
17348,51,0,113,1,2,0,0,0,0,0,11,12,10,30,37,43
17349,48,0,444,17,0,0,0,0,0,0,11,12,11,157,368,2848
17350,48,0,700,1,0,0,0,0,0,0,11,12,11,164,359,366
17351,58,0,700,3,0,0,0,0,0,0,11,12,11,153,298,379
17352,42,0,440,1,0,0,0,0,0,0,11,12,11,139,684,975
17353,58,0,444,7,0,0,0,0,0,0,11,12,11,153,294,9354
17354,53,0,745,1,0,0,0,0,0,0,11,12,11,100,415,455
17355,34,0,444,13,0,0,0,0,0,0,11,12,12,327,712,1298
17356,27,0,745,0,0,0,0,0,0,0,11,12,12,80,400,779
17357,59,0,745,1,0,0,0,0,0,0,11,12,12,125,476,640
17358,54,0,444,35,0,0,0,0,0,0,11,12,12,202,845,1511
17359,58,0,445,1,0,0,0,0,0,0,11,12,12,130,450,1090
17360,42,0,745,1,0,0,0,0,0,0,11,12,12,104,466,1538
17361,57,0,700,1,0,0,0,0,0,0,11,12,12,297,659,882
17362,58,0,445,0,0,0,0,0,0,0,11,12,13,177,426,680
17363,44,0,445,1,0,0,0,0,0,0,11,12,13,135,435,1378
17364,32,0,444,7,0,0,0,0,0,0,11,12,13,70,559,2285
17365,32,0,445,1,0,0,0,0,0,0,11,12,14,141,447,5045
17366,53,0,700,25,0,0,0,0,0,0,11,12,14,425,848,1222
17367,30,0,700,1,0,0,1,0,0,0,11,12,14,45,390,1016
17368,56,0,600,1,0,0,0,0,0,0,11,12,14,117,350,462
17369,48,0,444,17,0,0,0,0,0,0,11,12,14,75,374,1346
17370,53,0,700,7,0,0,0,0,0,0,11,12,15,71,425,503
17371,60,0,111,1,0,1,0,0,0,0,11,12,15,94,398,2419
17372,9,0,445,13,0,0,0,0,0,0,11,12,15,147,527,2765
17373,52,0,444,1,0,0,0,0,0,0,11,12,15,16,413,767
17374,35,0,745,0,0,0,0,0,0,0,11,12,16,88,417,3158
17375,52,0,445,1,0,0,0,0,0,0,11,12,16,89,480,3832
17376,34,0,111,1,0,2,0,0,0,0,11,12,16,104,362,2203
17377,30,0,411,1,0,0,0,0,0,0,11,12,18,104,380,1128
17378,33,0,746,17,0,0,0,0,0,0,11,12,18,127,422,2472
17379,30,0,445,6,0,0,0,0,0,0,11,12,18,116,555,1032
17380,39,0,113,1,2,0,0,0,0,0,11,12,18,129,403,1878
17381,30,0,600,1,0,0,0,0,0,0,11,12,18,80,125,127
17382,39,0,700,1,0,0,0,0,0,0,11,12,19,75,279,419
17383,35,0,911,25,0,0,0,0,0,0,11,12,19,21,277,707
17384,34,0,444,7,0,0,0,0,0,0,11,12,19,51,984,2135
17385,59,0,445,35,0,0,0,0,0,0,11,12,20,130,467,1055
17386,59,0,745,1,0,0,0,0,0,0,11,12,20,106,590,613
17387,30,0,745,1,0,0,0,0,0,0,11,12,20,57,554,562
17388,42,0,745,1,0,0,0,0,0,0,11,12,21,82,454,501
17389,54,0,445,1,0,0,0,0,0,0,11,12,21,99,638,1138
17390,58,0,111,1,0,1,0,0,0,0,11,12,21,58,320,1700
17391,60,0,700,6,0,0,0,0,0,0,11,12,21,16,459,463
17392,27,0,113,0,3,0,0,0,0,0,11,12,22,89,466,807
17393,42,0,600,1,0,0,0,0,0,0,11,12,22,107,430,995
17394,57,0,531,1,0,0,0,0,0,0,11,12,23,152,440,1925
17395,53,0,745,1,0,0,0,0,0,0,11,12,23,79,401,618
17396,59,0,444,6,0,0,0,0,0,0,11,13,0,14,320,1068
17397,9,0,111,17,0,5,0,0,0,0,11,13,1,130,446,6042
17398,44,0,745,1,0,0,0,0,0,0,11,13,2,116,400,574
17399,56,0,745,1,0,0,0,0,0,0,11,13,2,134,439,482
17400,46,0,600,1,0,0,0,0,0,0,11,13,2,127,558,658
17401,46,0,111,1,0,3,0,0,0,0,11,13,3,17,22,950
17402,54,0,745,1,0,0,0,0,0,0,11,13,3,91,496,573
17403,50,0,111,1,0,4,0,0,0,0,11,13,3,63,304,5794
17404,30,0,150,6,0,0,0,0,0,0,11,13,4,75,582,695
17405,34,0,745,63,0,0,0,0,0,0,11,13,6,102,498,4071
17406,54,0,651,1,0,0,0,0,0,0,11,13,6,128,454,2450
17407,42,0,745,9,0,0,0,0,0,0,11,13,6,56,451,637
17408,32,0,445,13,0,0,0,0,0,0,11,13,6,170,444,1072
17409,32,0,445,9,0,0,0,0,0,0,11,13,7,126,221,237
17410,33,0,111,1,0,1,0,0,0,0,11,13,7,260,622,4355
17411,32,0,445,13,0,0,0,0,0,0,11,13,7,143,453,606
17412,50,0,111,1,0,2,0,0,0,0,11,13,7,79,370,1172
17413,34,0,444,7,0,0,0,0,0,0,11,13,7,121,676,8096
17414,52,0,745,1,0,0,0,0,0,0,11,13,7,95,395,476
17415,57,0,745,1,0,0,0,0,0,0,11,13,8,71,386,500
17416,9,0,600,2,0,0,0,0,0,0,11,13,8,29,418,424
17417,52,0,444,6,0,0,0,0,0,0,11,13,8,7,716,5195
17418,39,0,600,1,0,0,0,0,0,0,11,13,9,171,364,830
17419,33,0,745,9,0,0,0,0,0,0,11,13,10,143,512,729
17420,27,0,160,9,0,0,0,0,0,0,11,13,10,151,675,877
17421,52,0,745,1,0,0,0,0,0,0,11,13,11,117,530,1058
17422,53,0,111,1,0,1,0,0,0,0,11,13,11,77,260,1337
17423,32,0,111,0,0,1,0,0,0,0,11,13,11,95,287,959
17424,17,0,745,17,0,0,0,0,0,0,11,13,12,146,526,3875
17425,9,0,745,24,0,0,0,0,0,0,11,13,12,97,311,344
17426,1,0,700,0,0,0,0,0,0,0,11,13,12,194,809,894
17427,59,0,445,6,0,0,0,0,0,0,11,13,12,142,426,951
17428,51,0,444,6,0,0,0,0,0,0,11,13,12,131,992,4898
17429,59,0,444,6,0,0,0,0,0,0,11,13,12,135,518,2733
17430,55,0,700,1,0,0,0,0,0,0,11,13,12,128,0,805
17431,50,0,600,1,0,0,0,0,0,0,11,13,12,195,469,1437
17432,50,0,651,1,0,0,0,0,0,0,11,13,13,165,396,1113
17433,55,0,700,1,0,0,0,0,0,0,11,13,13,198,519,747
17434,57,0,700,3,0,0,0,0,0,0,11,13,13,87,357,677
17435,40,0,700,1,0,0,0,0,0,0,11,13,14,95,323,356
17436,48,0,700,15,0,0,0,0,0,0,11,13,14,79,547,677
17437,57,0,444,3,0,0,0,0,0,0,11,13,15,75,615,2943
17438,51,0,745,1,0,0,0,0,0,0,11,13,15,125,565,739
17439,60,0,700,1,0,0,0,0,0,0,11,13,15,117,489,674
17440,60,0,111,1,3,1,0,0,0,0,11,13,15,125,467,3087
17441,9,0,600,2,0,0,0,0,0,0,11,13,16,74,509,557
17442,42,0,111,1,0,1,0,0,0,0,11,13,16,101,370,5770
17443,55,0,700,1,0,0,0,0,0,0,11,13,17,82,628,1256
17444,30,0,700,1,0,0,0,0,0,0,11,13,18,151,353,447
17445,48,0,700,1,0,0,0,0,0,0,11,13,18,96,462,490
17446,9,0,111,1,0,1,0,0,0,0,11,13,18,106,384,4591
17447,52,0,440,1,0,0,0,0,0,0,11,13,19,131,423,988
17448,9,0,611,7,0,0,0,0,0,0,11,13,20,158,282,288
17449,42,0,700,76,0,0,0,0,0,0,11,13,20,233,872,875
17450,17,0,111,119,0,1,0,0,0,0,11,13,20,114,378,8511
17451,53,0,745,1,0,0,0,0,0,0,11,13,22,51,280,332
17452,58,0,111,1,0,6,0,0,0,0,11,13,23,103,371,1612
17453,33,0,700,6,0,0,0,0,0,0,11,13,23,205,460,630
17454,60,0,700,5,0,0,0,0,0,0,11,13,23,150,620,902
17455,52,0,111,1,0,1,0,0,0,0,11,13,23,75,322,1823
17456,59,0,710,6,0,0,0,0,0,0,11,13,23,91,426,540
17457,30,0,111,1,0,1,0,0,0,0,11,14,0,60,281,3778
17458,30,0,130,6,0,0,0,0,0,0,11,14,1,63,628,1454
17459,53,0,411,1,0,0,0,0,0,0,11,14,1,24,684,1362
17460,39,0,651,74,0,0,0,0,0,0,11,14,1,122,397,830
17461,51,0,700,6,0,0,0,0,0,0,11,14,2,419,931,1130
17462,56,0,700,6,0,0,0,0,0,0,11,14,2,100,333,456
17463,60,0,651,1,0,0,0,0,0,0,11,14,2,108,543,604
17464,1,0,130,6,0,0,0,0,0,0,11,14,3,55,540,2369
17465,1,0,651,0,0,0,0,0,0,0,11,14,4,195,735,2787
17466,30,0,111,1,0,1,0,0,0,0,11,14,5,119,879,3063
17467,56,0,111,1,0,1,0,0,0,0,11,14,5,113,516,3182
17468,34,0,600,35,0,0,0,0,0,0,11,14,6,14,226,339
17469,57,0,445,6,0,0,0,0,0,0,11,14,7,74,479,3192
17470,56,0,600,1,0,0,0,0,0,0,11,14,7,129,459,691
17471,9,0,421,9,0,0,0,0,0,0,11,14,7,76,370,3917
17472,55,0,700,36,0,0,0,0,0,0,11,14,8,103,476,563
17473,42,0,130,5,0,0,0,0,0,0,11,14,8,52,329,1908
17474,59,0,745,14,0,0,0,0,0,0,11,14,9,73,371,415
17475,1,0,745,1,2,0,0,0,0,0,11,14,9,84,708,712
17476,52,0,745,21,0,0,0,0,0,0,11,14,10,115,307,316
17477,42,0,700,1,0,0,0,0,0,0,11,14,10,43,389,390
17478,55,0,111,1,0,1,0,0,0,0,11,14,10,99,271,1685
17479,48,0,745,1,0,0,0,0,0,0,11,14,11,73,338,518
17480,51,0,745,1,0,0,0,0,0,0,11,14,11,65,588,854
17481,59,0,143,25,0,0,0,0,0,0,11,14,12,74,223,532
17482,30,0,111,1,0,1,0,0,0,0,11,14,12,55,260,1449
17483,39,0,700,39,0,0,0,0,0,0,11,14,12,257,441,543
17484,54,0,700,17,0,0,0,0,0,0,11,14,13,102,363,418
17485,54,0,700,1,0,0,0,0,0,0,11,14,13,216,583,819
17486,51,0,745,1,0,0,0,0,0,0,11,14,13,134,553,1489
17487,9,0,745,39,0,0,0,0,0,0,11,14,13,94,385,518
17488,52,0,700,1,0,0,0,0,0,0,11,14,14,94,424,606
17489,51,0,651,17,0,0,0,0,0,0,11,14,15,112,420,1241
17490,58,0,600,27,0,0,0,0,0,0,11,14,15,57,239,500
17491,58,0,111,1,0,4,0,0,0,0,11,14,15,97,245,2604
17492,50,0,600,1,0,0,0,0,0,0,11,14,16,85,412,523
17493,42,0,111,17,2,1,0,0,0,0,11,14,16,148,472,3539
17494,57,0,111,1,0,1,0,0,0,0,11,14,18,92,378,5704
17495,52,0,420,7,0,0,0,0,0,0,11,14,19,132,550,820
17496,29,0,411,33,0,0,0,0,0,0,11,14,19,141,519,2321
17497,30,0,700,1,0,0,0,0,0,0,11,14,20,97,430,924
17498,9,0,100,1,0,0,0,0,1,0,11,14,20,214,400,6044
17499,60,0,600,1,0,0,0,0,0,0,11,14,20,83,511,890
17500,52,0,745,24,0,0,0,0,0,0,11,14,21,66,328,336
17501,52,0,600,3,0,0,0,0,0,0,11,14,21,50,293,795
17502,33,0,700,1,0,0,0,0,0,0,11,14,21,91,414,550
17503,27,0,700,6,0,0,0,0,0,0,11,14,21,121,326,593
17504,33,0,700,0,0,0,0,0,0,0,11,14,22,62,295,513
17505,30,0,700,1,0,0,0,0,0,0,11,14,23,44,287,386
17506,1,0,700,13,0,0,0,0,0,0,11,14,23,201,485,569
17507,41,0,150,108,0,0,0,0,0,0,11,14,23,145,687,1590
17508,33,0,700,6,0,0,0,0,0,0,11,15,0,105,417,520
17509,35,0,463,6,0,0,0,0,0,0,11,15,0,96,303,3205
17510,60,0,130,3,0,0,2,3,0,0,11,15,0,81,534,3745
17511,46,0,151,6,0,0,0,0,0,0,11,15,1,95,407,742
17512,52,0,111,1,0,1,0,0,0,0,11,15,1,57,221,4287
17513,54,0,130,14,0,0,0,0,0,0,11,15,3,87,543,1186
17514,42,0,111,17,3,1,0,0,0,0,11,15,3,81,237,6478
17515,29,0,130,13,0,0,0,0,0,0,11,15,3,89,356,1850
17516,42,0,130,6,0,0,0,0,0,0,11,15,4,40,283,1071
17517,29,0,162,13,0,0,0,0,0,0,11,15,4,92,415,1212
17518,46,0,411,6,0,0,0,0,0,0,11,15,5,37,356,982
17519,40,0,651,1,0,0,0,0,0,0,11,15,5,78,295,380
17520,58,0,130,6,0,0,0,0,0,0,11,15,6,199,504,1492
17521,34,0,621,25,0,0,0,0,0,0,11,15,6,41,555,581
17522,30,0,700,1,0,0,0,0,0,0,11,15,7,70,300,374
17523,50,0,445,7,0,0,0,0,0,0,11,15,7,112,482,7050
17524,42,0,111,1,0,1,0,0,0,0,11,15,8,123,385,2153
17525,30,0,113,1,2,0,0,0,0,0,11,15,8,103,608,707
17526,33,0,745,0,0,0,0,0,0,0,11,15,9,220,483,551
17527,54,0,745,1,0,0,0,0,0,0,11,15,9,117,413,459
17528,52,0,700,1,0,0,0,0,0,0,11,15,10,96,316,6269
17529,54,0,150,1,0,0,0,0,0,0,11,15,10,40,918,1106
17530,44,0,600,1,0,0,0,0,0,0,11,15,11,139,344,673
17531,60,0,700,1,0,0,0,0,0,0,11,15,11,187,494,536
17532,30,0,700,1,0,0,0,0,0,0,11,15,12,113,192,396
17533,0,0,600,1,0,0,0,0,0,0,11,15,14,204,495,622
17534,54,0,745,1,0,0,0,0,0,0,11,15,14,93,609,646
17535,56,0,700,1,0,0,0,0,0,0,11,15,15,165,351,539
17536,58,0,111,1,0,2,0,0,0,0,11,15,15,116,376,1061
17537,27,0,700,3,0,0,0,0,0,0,11,15,15,150,483,592
17538,57,0,745,1,0,0,0,0,0,0,11,15,15,97,375,381
17539,30,0,111,1,0,1,0,0,0,0,11,15,15,136,395,3883
17540,1,0,745,0,0,0,0,0,0,0,11,15,16,122,1085,1092
17541,60,0,111,27,0,2,0,0,0,0,11,15,16,79,374,3503
17542,40,0,745,1,0,0,0,0,0,0,11,15,16,99,446,453
17543,41,0,700,6,0,0,0,0,0,0,11,15,16,207,416,912
17544,17,0,700,0,0,0,0,0,0,0,11,15,17,138,411,494
17545,52,0,0,9,0,0,0,0,0,0,11,15,17,355,588,3117
17546,17,0,745,0,0,0,0,0,0,0,11,15,19,129,395,2450
17547,57,0,411,25,0,0,0,0,0,0,11,15,20,167,532,1780
17548,55,0,700,1,0,0,0,0,0,0,11,15,20,24,439,709
17549,9,0,745,9,0,0,0,0,0,0,11,15,21,113,487,1156
17550,55,0,118,1,3,0,0,0,0,0,11,15,23,168,440,638
17551,57,0,411,3,0,0,0,0,0,0,11,15,23,209,492,1043
17552,57,0,651,1,0,0,0,0,0,0,11,15,23,182,612,759
17553,59,0,111,1,3,2,0,0,0,0,11,16,0,72,315,6017
17554,48,0,622,7,0,0,0,0,0,0,11,16,0,84,581,4287
17555,59,0,445,1,0,0,0,0,0,0,11,16,1,211,432,1299
17556,27,0,111,0,0,5,0,0,0,0,11,16,1,72,355,13052
17557,56,0,700,1,0,0,0,0,0,0,11,16,1,102,392,654
17558,48,0,130,7,0,0,0,0,0,0,11,16,1,85,381,1252
17559,27,0,111,27,0,1,0,0,0,0,11,16,2,24,456,4239
17560,17,0,745,0,0,0,0,0,0,0,11,16,3,130,545,2733
17561,27,0,420,9,0,0,0,0,0,0,11,16,3,235,299,363
17562,39,0,111,1,0,1,0,0,0,0,11,16,3,63,324,4567
17563,9,0,700,41,0,0,0,0,0,0,11,16,3,163,518,712
17564,9,0,745,18,0,0,0,0,0,0,11,16,4,91,465,729
17565,33,0,111,27,0,1,0,0,0,0,11,16,4,131,370,2566
17566,9,0,111,18,0,1,0,0,0,0,11,16,6,258,593,1815
17567,51,1,111,0,0,1,0,0,0,0,11,16,6,0,636,9280
17568,59,0,600,35,0,0,0,0,0,0,11,16,7,196,550,659
17569,17,0,745,36,0,0,0,0,0,0,11,16,8,66,302,338
17570,52,0,745,1,0,0,0,0,0,0,11,16,8,72,0,97
17571,9,0,111,18,0,1,0,0,0,0,11,16,9,160,427,7581
17572,59,0,100,1,0,0,0,0,0,0,11,16,9,35,334,837
17573,60,0,111,1,0,1,0,0,0,0,11,16,10,104,399,1150
17574,58,0,745,1,0,0,0,0,0,0,11,16,11,78,244,289
17575,50,0,111,1,0,2,0,0,0,0,11,16,11,151,348,1311
17576,55,0,700,49,0,0,0,0,0,0,11,16,11,129,440,525
17577,9,0,111,18,0,1,0,0,0,0,11,16,11,19,166,5132
17578,27,0,600,0,0,0,0,0,0,0,11,16,12,119,755,770
17579,55,0,445,0,0,0,0,0,0,0,11,16,12,137,927,8635
17580,32,0,700,0,0,0,0,0,0,0,11,16,13,122,444,1855
17581,42,0,113,1,2,0,0,0,0,0,11,16,13,151,495,1090
17582,27,0,745,78,0,0,0,0,0,0,11,16,13,107,223,228
17583,56,0,151,8,0,0,0,0,0,0,11,16,14,65,342,593
17584,32,0,130,6,3,0,0,0,0,0,11,16,15,76,1219,1384
17585,46,0,111,1,0,2,0,0,0,0,11,16,15,168,408,2417
17586,58,0,411,6,0,0,0,0,0,0,11,16,15,47,360,761
17587,50,0,0,9,0,0,0,0,0,0,11,16,15,165,564,4023
17588,32,0,611,7,0,0,0,0,0,0,11,16,15,284,0,570
17589,34,0,700,1,0,0,0,0,0,0,11,16,16,76,424,428
17590,52,0,745,1,0,0,0,0,0,0,11,16,16,182,538,610
17591,58,0,130,25,0,0,0,0,0,0,11,16,17,75,339,1057
17592,35,0,745,1,0,0,0,0,0,0,11,16,17,96,390,601
17593,56,0,130,7,0,0,0,0,0,0,11,16,17,80,301,1016
17594,42,0,745,1,0,0,0,0,0,0,11,16,18,103,534,633
17595,57,0,142,13,0,0,0,0,0,0,11,16,18,83,331,1121
17596,51,0,111,0,0,0,0,0,0,0,11,16,18,136,408,9455
17597,57,0,111,1,0,1,0,0,0,0,11,16,19,137,404,4176
17598,30,0,700,1,0,0,0,0,0,0,11,16,19,172,1105,1164
17599,9,0,745,9,0,0,0,0,0,0,11,16,19,181,797,805
17600,40,0,445,1,0,0,0,0,0,0,11,16,19,112,497,1120
17601,33,0,700,0,0,0,0,0,0,0,11,16,19,138,377,762
17602,30,0,420,1,0,0,0,0,0,0,11,16,19,87,752,1949
17603,1,0,651,94,0,0,0,0,0,0,11,16,20,87,354,461
17604,17,0,745,0,0,0,0,0,0,0,11,16,21,111,410,1852
17605,57,0,700,37,0,0,0,0,0,0,11,16,21,114,398,621
17606,30,0,111,15,0,1,0,0,0,0,11,16,21,289,508,7405
17607,39,0,600,1,0,0,0,0,0,0,11,16,22,228,695,973
17608,59,0,113,1,3,0,0,0,0,0,11,16,23,312,724,1948
17609,57,0,111,1,0,2,0,0,0,0,11,16,23,105,405,3874
17610,54,0,111,1,0,2,0,0,0,0,11,17,0,124,598,3261
17611,17,0,745,9,0,0,0,0,0,0,11,17,1,136,485,834
17612,53,0,111,1,0,2,0,0,0,0,11,17,1,99,474,7780
17613,55,0,412,1,0,0,0,0,0,0,11,17,1,115,497,974
17614,30,0,745,37,0,0,0,0,0,0,11,17,2,230,793,1312
17615,17,0,745,9,0,0,0,0,0,0,11,17,3,134,533,542
17616,30,0,111,37,0,4,0,0,0,0,11,17,4,151,660,2048
17617,55,0,111,1,0,2,0,0,0,0,11,17,4,88,429,6246
17618,39,0,700,30,0,0,0,0,0,0,11,17,5,123,406,1056
17619,40,0,745,22,2,0,0,0,0,0,11,17,6,92,423,728
17620,9,0,111,40,0,1,0,0,0,0,11,17,8,113,645,803
17621,32,0,700,0,0,0,0,0,0,0,11,17,8,93,304,310
17622,59,0,745,1,0,0,0,0,0,0,11,17,8,85,421,610
17623,51,0,745,9,0,0,0,0,0,0,11,17,8,162,556,564
17624,57,0,700,1,0,0,0,0,0,0,11,17,9,69,367,551
17625,54,0,444,1,0,0,0,0,0,0,11,17,10,119,350,3818
17626,27,0,745,0,0,0,0,0,0,0,11,17,10,92,471,575
17627,55,0,111,1,0,4,0,0,0,0,11,17,11,97,386,2334
17628,44,0,111,1,0,5,0,0,1,0,11,17,11,169,444,4624
17629,34,0,150,7,0,0,0,0,0,0,11,17,11,95,474,743
17630,40,0,700,1,0,0,0,0,0,0,11,17,12,98,624,889
17631,30,0,600,1,0,0,0,0,0,0,11,17,12,95,400,455
17632,40,0,700,1,0,0,0,0,0,0,11,17,13,131,631,835
17633,40,0,412,1,0,0,0,0,0,0,11,17,13,98,678,1606
17634,54,0,151,1,0,0,0,0,0,0,11,17,13,103,416,668
17635,51,0,745,1,0,0,0,0,0,0,11,17,14,66,358,435
17636,1,0,600,2,0,0,0,0,0,0,11,17,15,33,348,496
17637,17,0,111,1,0,1,0,0,0,0,11,17,15,157,421,3267
17638,60,0,118,1,3,0,0,0,0,0,11,17,15,71,297,771
17639,34,0,151,6,0,0,0,0,0,0,11,17,15,21,318,558
17640,58,0,143,1,0,0,0,0,0,0,11,17,16,70,301,846
17641,60,0,600,1,0,0,0,0,0,0,11,17,16,8,277,424
17642,35,0,700,5,0,0,0,0,0,0,11,17,16,48,476,599
17643,39,0,745,1,0,0,0,0,0,0,11,17,16,81,524,529
17644,41,0,445,6,0,0,0,0,0,0,11,17,16,128,430,789
17645,58,0,551,59,0,0,0,0,0,0,11,17,16,33,307,2812
17646,58,0,700,1,0,0,0,0,0,0,11,17,17,143,388,478
17647,55,0,150,1,0,0,0,0,0,0,11,17,17,97,480,1226
17648,42,0,700,6,0,0,0,0,0,0,11,17,17,93,415,597
17649,59,0,745,1,0,0,0,0,0,0,11,17,17,129,368,634
17650,9,0,130,35,0,0,0,0,0,0,11,17,17,65,490,1668
17651,33,0,143,6,0,0,0,0,0,0,11,17,17,56,324,577
17652,33,0,700,6,0,0,0,0,0,0,11,17,17,102,335,350
17653,27,0,151,6,0,0,0,0,0,0,11,17,17,62,314,329
17654,34,0,600,6,0,0,0,0,0,0,11,17,18,45,448,617
17655,33,0,111,6,0,0,0,0,0,0,11,17,18,84,285,907
17656,33,0,150,13,0,0,0,0,0,0,11,17,18,172,501,877
17657,54,0,745,1,0,0,0,0,0,0,11,17,19,224,497,3162
17658,56,0,700,1,0,0,0,0,0,0,11,17,19,310,554,677
17659,56,0,745,9,0,0,0,0,0,0,11,17,20,72,439,445
17660,1,0,745,2,0,0,0,0,0,0,11,17,21,111,312,343
17661,41,0,130,6,0,0,0,0,0,0,11,17,21,78,273,1194
17662,17,0,600,1,0,0,0,0,0,0,11,17,22,216,542,1065
17663,42,0,700,6,0,0,0,0,0,0,11,17,23,37,359,378
17664,33,0,220,6,0,0,0,0,0,0,11,17,23,238,828,1153
17665,9,0,151,15,0,0,0,0,0,0,11,17,23,133,424,2667
17666,44,0,111,27,0,4,0,0,0,0,11,18,0,3,298,2402
17667,39,0,441,110,0,0,0,0,0,0,11,18,0,26,301,2245
17668,34,0,740,39,0,0,0,0,0,0,11,18,2,150,437,757
17669,39,0,130,6,0,0,0,0,0,0,11,18,2,50,355,1879
17670,55,0,700,1,0,0,0,0,0,0,11,18,2,18,460,833
17671,55,0,463,25,0,0,0,0,0,0,11,18,2,38,209,1004
17672,42,0,150,1,3,0,0,0,0,0,11,18,3,153,390,900
17673,53,0,445,1,0,0,0,0,0,0,11,18,4,111,559,747
17674,55,0,745,1,0,0,0,0,0,0,11,18,5,134,638,644
17675,40,0,700,33,0,0,0,0,0,0,11,18,6,80,586,589
17676,39,0,111,1,0,3,0,0,0,0,11,18,7,81,228,3859
17677,51,0,150,1,0,0,0,0,0,0,11,18,8,180,508,1034
17678,51,0,111,1,0,1,0,0,0,0,11,18,8,87,456,2325
17679,1,0,745,53,0,0,0,0,0,0,11,18,9,127,463,548
17680,33,0,130,6,0,0,0,0,0,0,11,18,9,178,523,1869
17681,1,0,700,94,0,0,0,0,0,0,11,18,10,71,209,248
17682,55,0,445,1,0,0,0,0,0,0,11,18,10,210,552,921
17683,52,0,700,7,0,0,0,0,0,0,11,18,10,22,414,4696
17684,51,0,444,7,0,0,0,0,0,0,11,18,11,111,427,791
17685,39,0,700,5,0,0,0,0,0,0,11,18,11,67,601,648
17686,54,0,733,0,0,0,0,0,0,0,11,18,11,89,345,444
17687,55,0,111,1,0,2,0,0,0,0,11,18,11,90,304,1593
17688,59,0,745,1,0,0,0,0,0,0,11,18,12,121,504,563
17689,1,0,111,17,0,0,0,0,0,0,11,18,12,7,11,36
17690,40,0,700,17,0,0,0,0,0,0,11,18,12,116,334,423
17691,54,0,444,25,0,0,0,0,0,0,11,18,13,89,326,474
17692,54,0,445,6,0,0,0,0,0,0,11,18,13,162,380,4045
17693,53,0,445,1,0,0,0,0,0,0,11,18,13,71,313,1030
17694,51,0,151,7,0,0,0,0,0,0,11,18,14,58,413,894
17695,9,0,740,58,0,0,0,0,0,0,11,18,14,114,542,555
17696,59,0,745,7,0,0,0,0,0,0,11,18,14,72,313,392
17697,53,0,700,1,0,0,0,0,0,0,11,18,15,77,311,359
17698,59,0,651,7,0,0,0,0,0,0,11,18,15,137,232,247
17699,48,0,445,1,0,0,0,0,0,0,11,18,15,105,646,1083
17700,58,0,130,6,0,0,0,0,0,0,11,18,15,63,335,1110
17701,60,0,411,1,0,0,0,0,0,0,11,18,16,37,0,2357
17702,33,0,700,0,0,0,0,0,0,0,11,18,17,155,319,430
17703,9,0,441,3,0,0,0,0,0,0,11,18,17,87,709,1044
17704,41,1,111,1,0,1,0,0,0,0,11,18,17,53,413,6713
17705,41,0,111,1,0,4,0,0,0,0,11,18,17,109,386,6747
17706,53,0,745,1,0,0,0,0,0,0,11,18,17,203,613,1151
17707,54,0,745,17,0,0,0,0,0,0,11,18,18,101,407,464
